status,open_time,close_time,symbol,side,entry_price,exit_price,position_size_usd,position_size_qty,num_fills,gross_pnl,realized_pnl,total_fees,close_reason,cumulative_wins,cumulative_losses,cumulative_pnl,cumulative_fees
WIN,2025-12-01T11:52:22.420051+00:00,2025-11-30T08:59:59.999000+00:00,BTCUSDT,LONG,90890.64642857,91132.50000000,100.00,0.00110022,1,0.2661,0.2440,0.022053,SIGNAL_REVERSAL,53,56,3.4704,4.128233
LOSS,2025-12-01T11:52:22.461552+00:00,2025-11-30T10:59:59.999000+00:00,BTCUSDT,LONG,91230.46004530,91185.40000000,290.00,0.00317876,3,-0.1432,-0.2070,0.063771,SIGNAL_REVERSAL,53,57,3.2634,4.197804
WIN,2025-12-01T11:52:22.516857+00:00,2025-11-30T11:59:59.999000+00:00,BTCUSDT,SHORT,91294.75000000,91000.90000000,100.00,0.00109535,1,0.3219,0.2999,0.021936,SIGNAL_REVERSAL,54,57,3.5633,4.221740
LOSS,2025-12-01T11:52:22.546989+00:00,2025-11-30T12:29:59.999000+00:00,BTCUSDT,SHORT,91155.79609081,91218.50000000,190.00,0.00208434,2,-0.1307,-0.1725,0.041826,SIGNAL_REVERSAL,54,58,3.3908,4.267366
LOSS,2025-12-01T11:52:22.620304+00:00,2025-11-30T14:44:59.999000+00:00,BTCUSDT,LONG,91501.05642469,91327.20000000,190.00,0.00207648,2,-0.3610,-0.4027,0.041728,SIGNAL_REVERSAL,54,59,2.9881,4.312894
LOSS,2025-12-01T11:52:22.666338+00:00,2025-11-30T16:44:59.999000+00:00,BTCUSDT,SHORT,91537.01950176,91668.70000000,270.00,0.00294963,3,-0.3884,-0.4479,0.059478,SIGNAL_REVERSAL,54,60,2.5402,4.377771
LOSS,2025-12-01T11:52:22.710249+00:00,2025-11-30T17:29:59.999000+00:00,BTCUSDT,LONG,91458.58491263,91346.70000000,270.00,0.00295216,3,-0.3303,-0.3896,0.059334,SIGNAL_REVERSAL,54,61,2.1505,4.442505
WIN,2025-12-01T11:52:22.762995+00:00,2025-11-30T18:29:59.999000+00:00,BTCUSDT,SHORT,91452.77142857,91344.50000000,100.00,0.00109346,1,0.1184,0.0964,0.021976,SIGNAL_REVERSAL,55,61,2.2470,4.466482
LOSS,2025-12-01T11:52:22.803482+00:00,2025-11-30T20:44:59.999000+00:00,BTCUSDT,LONG,91320.10000000,91238.40000000,100.00,0.00109505,1,-0.0895,-0.1114,0.021982,SIGNAL_REVERSAL,55,62,2.1355,4.490464
WIN,2025-12-01T11:52:22.831887+00:00,2025-11-30T21:29:59.999000+00:00,BTCUSDT,SHORT,91322.76071429,91031.40000000,100.00,0.00109502,1,0.3190,0.2971,0.021936,SIGNAL_REVERSAL,56,62,2.4326,4.514400
WIN,2025-12-01T11:52:22.860021+00:00,2025-11-30T23:29:59.999000+00:00,BTCUSDT,SHORT,91179.39346900,90615.60000000,190.00,0.00208380,2,1.1748,1.1333,0.041565,SIGNAL_REVERSAL,57,62,3.5659,4.559765
WIN,2025-12-01T11:52:22.901870+00:00,2025-12-01T00:14:59.999000+00:00,BTCUSDT,SHORT,90788.76733282,88887.70000000,190.00,0.00209277,2,3.9785,3.9375,0.041004,SIGNAL_REVERSAL,58,62,7.5034,4.604569
WIN,2025-12-01T11:52:22.932968+00:00,2025-12-01T00:44:59.999000+00:00,BTCUSDT,SHORT,89221.35035691,87712.40000000,270.00,0.00302618,3,4.5664,4.5079,0.058487,SIGNAL_REVERSAL,59,62,12.0113,4.668456
WIN,2025-12-01T11:52:22.967274+00:00,2025-12-01T01:44:59.999000+00:00,BTCUSDT,SHORT,88116.60290140,87392.60000000,270.00,0.00306412,3,2.2184,2.1595,0.058956,SIGNAL_REVERSAL,60,62,14.1707,4.732812
WIN,2025-12-01T11:52:23.019047+00:00,2025-12-01T03:44:59.999000+00:00,BTCUSDT,SHORT,87082.87500000,86419.30000000,100.00,0.00114833,1,0.7620,0.7402,0.021848,SIGNAL_REVERSAL,61,62,14.9109,4.756660
LOSS,2025-12-01T11:52:23.060070+00:00,2025-12-01T06:14:59.999000+00:00,BTCUSDT,SHORT,85920.53571429,86232.00000000,100.00,0.00116387,1,-0.3625,-0.3846,0.022073,SIGNAL_REVERSAL,61,63,14.5263,4.780732
WIN,2025-12-01T11:52:23.082821+00:00,2025-12-01T07:59:59.999000+00:00,BTCUSDT,LONG,86069.46428571,86487.60000000,100.00,0.00116185,1,0.4858,0.4637,0.022097,SIGNAL_REVERSAL,62,63,14.9900,4.804829
WIN,2025-12-01T11:52:23.107364+00:00,2025-12-01T08:59:59.999000+00:00,BTCUSDT,LONG,86350.81785714,86811.00000000,100.00,0.00115807,1,0.5329,0.5108,0.022107,SIGNAL_REVERSAL,63,63,15.5008,4.828936
LOSS,2025-12-01T11:52:23.140125+00:00,2025-12-01T10:29:59.999000+00:00,BTCUSDT,LONG,86569.00788536,86544.60000000,290.00,0.00334993,3,-0.0818,-0.1455,0.063784,SIGNAL_REVERSAL,63,64,15.3553,4.898520
LOSS,2025-12-01T11:53:41.165312+00:00,2025-11-24T14:29:59.999000+00:00,ETHUSDT,LONG,2809.16976998,2796.69000000,190.00,0.06763564,2,-0.8441,-0.8857,0.041631,SIGNAL_REVERSAL,0,1,-0.8857,0.045431
LOSS,2025-12-01T11:53:41.200108+00:00,2025-11-24T15:14:59.999000+00:00,ETHUSDT,SHORT,2815.25098162,2832.16000000,440.00,0.15629157,5,-2.6427,-2.7401,0.097329,SIGNAL_REVERSAL,0,2,-3.6258,0.151560
WIN,2025-12-01T11:53:41.270412+00:00,2025-11-24T15:59:59.999000+00:00,ETHUSDT,LONG,2816.78845080,2845.16000000,190.00,0.06745270,2,1.9137,1.8716,0.042183,SIGNAL_REVERSAL,1,2,-1.7542,0.197542
WIN,2025-12-01T11:53:41.326523+00:00,2025-11-24T18:14:59.999000+00:00,ETHUSDT,LONG,2906.90428571,2945.63000000,100.00,0.03440086,1,1.3322,1.3099,0.022266,SIGNAL_REVERSAL,2,2,-0.4443,0.221809
WIN,2025-12-01T11:53:41.348770+00:00,2025-11-24T19:14:59.999000+00:00,ETHUSDT,LONG,2932.27178571,2970.24000000,100.00,0.03410325,1,1.2948,1.2726,0.022259,SIGNAL_REVERSAL,3,2,0.8283,0.246068
LOSS,2025-12-01T11:53:41.378418+00:00,2025-11-24T19:59:59.999000+00:00,ETHUSDT,LONG,2958.72928571,2957.80000000,100.00,0.03379829,1,-0.0314,-0.0534,0.021994,SIGNAL_REVERSAL,3,3,0.7749,0.270062
LOSS,2025-12-01T11:53:41.400694+00:00,2025-11-24T20:29:59.999000+00:00,ETHUSDT,SHORT,2973.99617974,2977.09000000,190.00,0.06388710,2,-0.1977,-0.2395,0.041840,SIGNAL_REVERSAL,3,4,0.5354,0.315701
LOSS,2025-12-01T11:53:41.442905+00:00,2025-11-24T21:29:59.999000+00:00,ETHUSDT,LONG,2965.62750000,2964.70000000,100.00,0.03371968,1,-0.0313,-0.0533,0.021994,SIGNAL_REVERSAL,3,5,0.4821,0.339695
WIN,2025-12-01T11:53:41.475654+00:00,2025-11-25T00:14:59.999000+00:00,ETHUSDT,SHORT,2973.25357143,2938.49000000,100.00,0.03363319,1,1.1692,1.1474,0.021766,SIGNAL_REVERSAL,4,5,1.6296,0.363461
WIN,2025-12-01T11:53:41.507066+00:00,2025-11-25T01:59:59.999000+00:00,ETHUSDT,SHORT,2948.06853040,2917.98000000,190.00,0.06444898,2,1.9392,1.8978,0.041412,SIGNAL_REVERSAL,5,5,3.5273,0.408673
LOSS,2025-12-01T11:53:41.542241+00:00,2025-11-25T02:59:59.999000+00:00,ETHUSDT,SHORT,2929.74379224,2929.75000000,270.00,0.09215823,3,-0.0006,-0.0600,0.059400,SIGNAL_REVERSAL,5,6,3.4674,0.473473
LOSS,2025-12-01T11:53:41.578853+00:00,2025-11-25T03:59:59.999000+00:00,ETHUSDT,LONG,2916.62255071,2910.29000000,270.00,0.09257283,3,-0.5862,-0.6455,0.059283,SIGNAL_REVERSAL,5,7,2.8219,0.538156
LOSS,2025-12-01T11:53:41.623537+00:00,2025-11-25T04:29:59.999000+00:00,ETHUSDT,SHORT,2917.39607143,2926.61000000,100.00,0.03427714,1,-0.3158,-0.3379,0.022063,SIGNAL_REVERSAL,5,8,2.4840,0.562219
WIN,2025-12-01T11:53:41.653697+00:00,2025-11-25T04:59:59.999000+00:00,ETHUSDT,LONG,2919.64178571,2936.06000000,100.00,0.03425078,1,0.5623,0.5402,0.022112,SIGNAL_REVERSAL,6,8,3.0242,0.586332
LOSS,2025-12-01T11:53:41.676986+00:00,2025-11-25T06:14:59.999000+00:00,ETHUSDT,LONG,2924.01587587,2922.24000000,290.00,0.09917867,3,-0.1761,-0.2399,0.063765,SIGNAL_REVERSAL,6,9,2.7843,0.655896
WIN,2025-12-01T11:53:41.746082+00:00,2025-11-25T08:59:59.999000+00:00,ETHUSDT,SHORT,2909.83782155,2870.19000000,190.00,0.06529574,2,2.5888,2.5476,0.041282,SIGNAL_REVERSAL,7,9,5.3318,0.700979
LOSS,2025-12-01T11:53:41.773334+00:00,2025-11-25T09:59:59.999000+00:00,ETHUSDT,SHORT,2881.82177978,2890.35000000,270.00,0.09369073,3,-0.7990,-0.8586,0.059560,SIGNAL_REVERSAL,7,10,4.4733,0.765939
WIN,2025-12-01T11:53:41.811048+00:00,2025-11-25T10:59:59.999000+00:00,ETHUSDT,LONG,2883.94607143,2896.69000000,100.00,0.03467471,1,0.4419,0.4198,0.022088,SIGNAL_REVERSAL,8,10,4.8931,0.790027
WIN,2025-12-01T11:53:41.834411+00:00,2025-11-25T12:29:59.999000+00:00,ETHUSDT,LONG,2890.46000000,2919.53000000,100.00,0.03459657,1,1.0057,0.9835,0.022201,SIGNAL_REVERSAL,9,10,5.8766,0.814228
LOSS,2025-12-01T11:53:41.864295+00:00,2025-11-25T13:59:59.999000+00:00,ETHUSDT,LONG,2909.97429487,2906.07000000,190.00,0.06529267,2,-0.2549,-0.2967,0.041749,SIGNAL_REVERSAL,9,11,5.5799,0.859777
WIN,2025-12-01T11:53:41.901604+00:00,2025-11-25T14:59:59.999000+00:00,ETHUSDT,SHORT,2917.09153194,2879.41000000,190.00,0.06513337,2,2.4543,2.4130,0.041309,SIGNAL_REVERSAL,10,11,7.9929,0.904886
WIN,2025-12-01T11:53:41.944237+00:00,2025-11-25T15:59:59.999000+00:00,ETHUSDT,SHORT,2897.56492345,2894.18000000,270.00,0.09318169,3,0.3154,0.2561,0.059337,SIGNAL_REVERSAL,11,11,8.2490,0.969623
WIN,2025-12-01T11:53:42.059580+00:00,2025-11-25T19:29:59.999000+00:00,ETHUSDT,SHORT,2933.67000000,2883.62000000,100.00,0.03408700,1,1.7061,1.6844,0.021659,SIGNAL_REVERSAL,12,11,9.9334,0.993282
LOSS,2025-12-01T11:53:42.086613+00:00,2025-11-25T20:14:59.999000+00:00,ETHUSDT,SHORT,2905.32784873,2931.66000000,270.00,0.09293271,3,-2.4471,-2.5070,0.059889,SIGNAL_REVERSAL,12,12,7.4264,1.058571
WIN,2025-12-01T11:53:42.147325+00:00,2025-11-25T21:44:59.999000+00:00,ETHUSDT,LONG,2920.69000000,2938.32000000,100.00,0.03423848,1,0.6036,0.5815,0.022121,SIGNAL_REVERSAL,13,12,8.0079,1.082692
LOSS,2025-12-01T11:53:42.191138+00:00,2025-11-25T22:59:59.999000+00:00,ETHUSDT,SHORT,2934.05322181,2968.75000000,360.00,0.12269716,4,-4.2572,-4.3372,0.080051,SIGNAL_REVERSAL,13,13,3.6707,1.169943
LOSS,2025-12-01T11:53:42.253434+00:00,2025-11-26T00:59:59.999000+00:00,ETHUSDT,LONG,2954.39041659,2953.08000000,190.00,0.06431107,2,-0.0843,-0.1261,0.041783,SIGNAL_REVERSAL,13,14,3.5446,1.215527
LOSS,2025-12-01T11:53:42.304058+00:00,2025-11-26T02:59:59.999000+00:00,ETHUSDT,LONG,2962.06753027,2955.41000000,190.00,0.06414438,2,-0.4270,-0.4688,0.041715,SIGNAL_REVERSAL,13,15,3.0758,1.261041
WIN,2025-12-01T11:53:42.337360+00:00,2025-11-26T03:59:59.999000+00:00,ETHUSDT,SHORT,2962.04571429,2925.54000000,100.00,0.03376045,1,1.2324,1.2107,0.021754,SIGNAL_REVERSAL,14,15,4.2865,1.284795
LOSS,2025-12-01T11:53:42.363558+00:00,2025-11-26T05:29:59.999000+00:00,ETHUSDT,SHORT,2932.24107143,2939.62000000,100.00,0.03410361,1,-0.2516,-0.2737,0.022050,SIGNAL_REVERSAL,14,16,4.0128,1.308845
LOSS,2025-12-01T11:53:42.387630+00:00,2025-11-26T08:29:59.999000+00:00,ETHUSDT,LONG,2932.64232987,2923.32000000,200.00,0.06819788,2,-0.6358,-0.6796,0.043873,SIGNAL_REVERSAL,14,17,3.3332,1.356718
WIN,2025-12-01T11:53:42.424923+00:00,2025-11-26T08:59:59.999000+00:00,ETHUSDT,SHORT,2929.41035714,2911.83000000,100.00,0.03413656,1,0.6001,0.5783,0.021880,SIGNAL_REVERSAL,15,17,3.9115,1.380598
WIN,2025-12-01T11:53:42.449803+00:00,2025-11-26T09:59:59.999000+00:00,ETHUSDT,SHORT,2917.80892857,2905.84000000,100.00,0.03427229,1,0.4102,0.3883,0.021918,SIGNAL_REVERSAL,16,17,4.2997,1.404516
LOSS,2025-12-01T11:53:42.474245+00:00,2025-11-26T10:59:59.999000+00:00,ETHUSDT,SHORT,2911.46464286,2912.73000000,100.00,0.03434697,1,-0.0435,-0.0655,0.022009,SIGNAL_REVERSAL,16,18,4.2343,1.428525
LOSS,2025-12-01T11:53:42.504220+00:00,2025-11-26T12:29:59.999000+00:00,ETHUSDT,LONG,2902.13464661,2899.24000000,270.00,0.09303497,3,-0.2693,-0.3286,0.059346,SIGNAL_REVERSAL,16,19,3.9056,1.493271
LOSS,2025-12-01T11:53:42.556139+00:00,2025-11-26T13:44:59.999000+00:00,ETHUSDT,SHORT,2906.87629853,2922.17000000,290.00,0.09976345,3,-1.5258,-1.5899,0.064105,SIGNAL_REVERSAL,16,20,2.3158,1.563176
WIN,2025-12-01T11:53:42.613655+00:00,2025-11-26T16:29:59.999000+00:00,ETHUSDT,LONG,2911.15246993,2942.88000000,270.00,0.09274677,3,2.9426,2.8826,0.059989,SIGNAL_REVERSAL,17,20,5.1984,1.628564
WIN,2025-12-01T11:53:42.681770+00:00,2025-11-26T18:14:59.999000+00:00,ETHUSDT,LONG,2989.98839322,3037.29000000,270.00,0.09030135,3,4.2714,4.2111,0.060254,SIGNAL_REVERSAL,18,20,9.4096,1.694219
WIN,2025-12-01T11:53:42.719246+00:00,2025-11-26T19:29:59.999000+00:00,ETHUSDT,LONG,3019.30139534,3024.79000000,190.00,0.06292846,2,0.3454,0.3035,0.041869,SIGNAL_REVERSAL,19,20,9.7131,1.739888
WIN,2025-12-01T11:53:42.755860+00:00,2025-11-26T20:29:59.999000+00:00,ETHUSDT,SHORT,3035.67607143,3019.93000000,100.00,0.03294159,1,0.5187,0.4968,0.021896,SIGNAL_REVERSAL,20,20,10.2099,1.763784
WIN,2025-12-01T11:53:42.786367+00:00,2025-11-26T21:44:59.999000+00:00,ETHUSDT,SHORT,3030.25678571,3024.62000000,100.00,0.03300050,1,0.1860,0.1641,0.021963,SIGNAL_REVERSAL,21,20,10.3739,1.787747
WIN,2025-12-01T11:53:42.818565+00:00,2025-11-26T23:44:59.999000+00:00,ETHUSDT,LONG,3016.81357143,3019.78000000,100.00,0.03314756,1,0.0983,0.0763,0.022020,SIGNAL_REVERSAL,22,20,10.4502,1.811766
WIN,2025-12-01T11:53:42.847763+00:00,2025-11-27T00:29:59.999000+00:00,ETHUSDT,SHORT,3025.87642857,3015.01000000,100.00,0.03304828,1,0.3591,0.3372,0.021928,SIGNAL_REVERSAL,23,20,10.7874,1.835695
LOSS,2025-12-01T11:53:42.878313+00:00,2025-11-27T00:59:59.999000+00:00,ETHUSDT,SHORT,3021.03321429,3033.75000000,100.00,0.03310126,1,-0.4209,-0.4430,0.022084,SIGNAL_REVERSAL,23,21,10.3444,1.859779
WIN,2025-12-01T11:53:42.909133+00:00,2025-11-27T02:14:59.999000+00:00,ETHUSDT,LONG,3024.29239634,3046.00000000,190.00,0.06282461,2,1.3638,1.3217,0.042073,SIGNAL_REVERSAL,24,21,11.6661,1.905652
LOSS,2025-12-01T11:53:42.955085+00:00,2025-11-27T03:14:59.999000+00:00,ETHUSDT,LONG,3050.53734935,3041.39000000,270.00,0.08850900,3,-0.8096,-0.8689,0.059238,SIGNAL_REVERSAL,24,22,10.7972,1.970290
WIN,2025-12-01T11:53:43.002268+00:00,2025-11-27T03:59:59.999000+00:00,ETHUSDT,SHORT,3049.99500000,3032.32000000,100.00,0.03278694,1,0.5795,0.5576,0.021884,SIGNAL_REVERSAL,25,22,11.3549,1.994174
WIN,2025-12-01T11:53:43.032013+00:00,2025-11-27T04:59:59.999000+00:00,ETHUSDT,SHORT,3044.61114153,3040.15000000,190.00,0.06240534,2,0.2784,0.2367,0.041744,SIGNAL_REVERSAL,26,22,11.5915,2.039718
LOSS,2025-12-01T11:53:43.078420+00:00,2025-11-27T05:44:59.999000+00:00,ETHUSDT,LONG,3032.45535714,3022.20000000,100.00,0.03297658,1,-0.3382,-0.3601,0.021932,SIGNAL_REVERSAL,26,23,11.2314,2.063650
LOSS,2025-12-01T11:53:43.107611+00:00,2025-11-27T07:29:59.999000+00:00,ETHUSDT,SHORT,3029.57785714,3032.36000000,100.00,0.03300790,1,-0.0918,-0.1139,0.022018,SIGNAL_REVERSAL,26,24,11.1176,2.087669
LOSS,2025-12-01T11:53:43.129931+00:00,2025-11-27T08:29:59.999000+00:00,ETHUSDT,LONG,3024.05386732,3021.59000000,290.00,0.09589776,3,-0.2363,-0.3000,0.063753,SIGNAL_REVERSAL,26,25,10.8175,2.157222
LOSS,2025-12-01T11:53:43.186643+00:00,2025-11-27T09:44:59.999000+00:00,ETHUSDT,SHORT,3029.71967387,3033.82000000,470.00,0.15512986,5,-0.6361,-0.7396,0.103527,SIGNAL_REVERSAL,26,26,10.0779,2.270149
LOSS,2025-12-01T11:53:43.263185+00:00,2025-11-27T12:14:59.999000+00:00,ETHUSDT,LONG,3025.48146231,3024.00000000,270.00,0.08924199,3,-0.1322,-0.1916,0.059374,SIGNAL_REVERSAL,26,27,9.8863,2.334922
WIN,2025-12-01T11:53:43.311039+00:00,2025-11-27T12:44:59.999000+00:00,ETHUSDT,SHORT,3027.99714286,3005.85000000,100.00,0.03302513,1,0.7314,0.7096,0.021854,SIGNAL_REVERSAL,27,27,10.5959,2.358776
WIN,2025-12-01T11:53:43.338123+00:00,2025-11-27T13:14:59.999000+00:00,ETHUSDT,SHORT,3012.61299323,2996.84000000,190.00,0.06306817,2,0.9948,0.9532,0.041601,SIGNAL_REVERSAL,28,27,11.5491,2.404177
LOSS,2025-12-01T11:53:43.367713+00:00,2025-11-27T15:59:59.999000+00:00,ETHUSDT,SHORT,3003.93491755,3009.68000000,190.00,0.06325037,2,-0.3634,-0.4053,0.041873,SIGNAL_REVERSAL,28,28,11.1438,2.449850
WIN,2025-12-01T11:53:43.394782+00:00,2025-11-27T16:29:59.999000+00:00,ETHUSDT,LONG,3003.39071429,3015.29000000,100.00,0.03329570,1,0.3962,0.3741,0.022079,SIGNAL_REVERSAL,29,28,11.5179,2.473929
WIN,2025-12-01T11:53:43.454543+00:00,2025-11-27T20:29:59.999000+00:00,ETHUSDT,LONG,3028.25299504,3035.84000000,190.00,0.06274245,2,0.4760,0.4341,0.041895,SIGNAL_REVERSAL,30,28,11.9521,2.519624
LOSS,2025-12-01T11:53:43.490052+00:00,2025-11-27T22:14:59.999000+00:00,ETHUSDT,LONG,3031.49785714,3029.60000000,100.00,0.03298699,1,-0.0626,-0.0846,0.021987,SIGNAL_REVERSAL,30,29,11.8675,2.543612
WIN,2025-12-01T11:53:43.531311+00:00,2025-11-28T01:29:59.999000+00:00,ETHUSDT,SHORT,3018.06543811,3000.17000000,280.00,0.09277466,3,1.6602,1.5990,0.061268,SIGNAL_REVERSAL,31,29,13.4664,2.610480
WIN,2025-12-01T11:53:43.581071+00:00,2025-11-28T03:44:59.999000+00:00,ETHUSDT,SHORT,3008.30993916,3005.81000000,290.00,0.09639964,3,0.2410,0.1772,0.063752,SIGNAL_REVERSAL,32,29,13.6437,2.680031
LOSS,2025-12-01T11:53:43.668943+00:00,2025-11-28T06:29:59.999000+00:00,ETHUSDT,LONG,3018.10142342,3010.00000000,200.00,0.06626683,2,-0.5369,-0.5807,0.043893,SIGNAL_REVERSAL,32,30,13.0629,2.727924
WIN,2025-12-01T11:53:43.708727+00:00,2025-11-28T07:59:59.999000+00:00,ETHUSDT,SHORT,3016.20379777,3000.14000000,190.00,0.06299309,2,1.0119,0.9703,0.041598,SIGNAL_REVERSAL,33,30,14.0332,2.773322
LOSS,2025-12-01T11:53:43.737391+00:00,2025-11-28T08:29:59.999000+00:00,ETHUSDT,SHORT,3009.27219834,3016.75000000,270.00,0.08972269,3,-0.6709,-0.7305,0.059534,SIGNAL_REVERSAL,33,31,13.3028,2.838256
LOSS,2025-12-01T11:53:43.796952+00:00,2025-11-28T11:29:59.999000+00:00,ETHUSDT,LONG,3049.78238464,3028.61000000,270.00,0.08853091,3,-1.8744,-1.9334,0.059025,SIGNAL_REVERSAL,33,32,11.3693,2.902681
WIN,2025-12-01T11:53:43.832630+00:00,2025-11-28T12:29:59.999000+00:00,ETHUSDT,SHORT,3038.62279711,3034.58000000,200.00,0.06581929,2,0.2661,0.2221,0.043947,SIGNAL_REVERSAL,34,32,11.5915,2.950628
WIN,2025-12-01T11:53:43.875180+00:00,2025-11-28T13:59:59.999000+00:00,ETHUSDT,LONG,3028.58892857,3072.56000000,100.00,0.03301868,1,1.4519,1.4296,0.022290,SIGNAL_REVERSAL,35,32,13.0211,2.974918
LOSS,2025-12-01T11:53:43.902601+00:00,2025-11-28T16:29:59.999000+00:00,ETHUSDT,LONG,3058.69039178,3027.86000000,270.00,0.08827307,3,-2.7215,-2.7803,0.058856,SIGNAL_REVERSAL,35,33,10.2407,3.039174
WIN,2025-12-01T11:53:43.942440+00:00,2025-11-28T17:29:59.999000+00:00,ETHUSDT,SHORT,3045.09773336,3016.15000000,190.00,0.06239537,2,1.8062,1.7648,0.041439,SIGNAL_REVERSAL,36,33,12.0055,3.084413
LOSS,2025-12-01T11:53:43.972857+00:00,2025-11-28T18:29:59.999000+00:00,ETHUSDT,SHORT,3036.29296783,3035.86000000,290.00,0.09551120,3,0.0414,-0.0224,0.063792,SIGNAL_REVERSAL,36,34,11.9830,3.154004
WIN,2025-12-01T11:53:44.042543+00:00,2025-11-28T20:44:59.999000+00:00,ETHUSDT,LONG,3039.09979155,3051.61000000,190.00,0.06251851,2,0.7821,0.7402,0.041956,SIGNAL_REVERSAL,37,34,12.7232,3.199761
LOSS,2025-12-01T11:53:44.081742+00:00,2025-11-28T21:59:59.999000+00:00,ETHUSDT,LONG,3044.78500000,3035.03000000,100.00,0.03284304,1,-0.3204,-0.3423,0.021936,SIGNAL_REVERSAL,37,35,12.3809,3.223697
WIN,2025-12-01T11:53:44.115055+00:00,2025-11-28T23:14:59.999000+00:00,ETHUSDT,SHORT,3043.15487692,3039.60000000,190.00,0.06243521,2,0.2219,0.1802,0.041756,SIGNAL_REVERSAL,38,35,12.5611,3.269252
LOSS,2025-12-01T11:53:44.144928+00:00,2025-11-28T23:59:59.999000+00:00,ETHUSDT,LONG,3034.17357143,3029.80000000,100.00,0.03295790,1,-0.1441,-0.1661,0.021971,SIGNAL_REVERSAL,38,36,12.3950,3.293223
WIN,2025-12-01T11:53:44.175666+00:00,2025-11-29T01:29:59.999000+00:00,ETHUSDT,SHORT,3038.69832704,3037.79000000,470.00,0.15467149,5,0.1405,0.0371,0.103372,SIGNAL_REVERSAL,39,36,12.4321,3.405995
LOSS,2025-12-01T11:53:44.248824+00:00,2025-11-29T02:44:59.999000+00:00,ETHUSDT,LONG,3032.93714286,3026.87000000,100.00,0.03297134,1,-0.2000,-0.2220,0.021960,SIGNAL_REVERSAL,39,37,12.2101,3.429955
WIN,2025-12-01T11:53:44.278046+00:00,2025-11-29T03:44:59.999000+00:00,ETHUSDT,SHORT,3031.05821429,3020.78000000,100.00,0.03299178,1,0.3391,0.3172,0.021932,SIGNAL_REVERSAL,40,37,12.5273,3.453888
LOSS,2025-12-01T11:53:44.299632+00:00,2025-11-29T04:44:59.999000+00:00,ETHUSDT,SHORT,3025.19500000,3030.00000000,100.00,0.03305572,1,-0.1588,-0.1809,0.022032,SIGNAL_REVERSAL,40,38,12.3464,3.477919
LOSS,2025-12-01T11:53:44.345631+00:00,2025-11-29T06:44:59.999000+00:00,ETHUSDT,LONG,3027.86544083,3005.41000000,370.00,0.12219830,4,-2.7440,-2.8249,0.080851,SIGNAL_REVERSAL,40,39,9.5215,3.566170
WIN,2025-12-01T11:53:44.411635+00:00,2025-11-29T07:59:59.999000+00:00,ETHUSDT,SHORT,3012.52333412,3003.23000000,190.00,0.06307005,2,0.5861,0.5444,0.041683,SIGNAL_REVERSAL,41,39,10.0660,3.611653
WIN,2025-12-01T11:53:44.439609+00:00,2025-11-29T09:44:59.999000+00:00,ETHUSDT,SHORT,3008.37285714,3002.11000000,100.00,0.03324056,1,0.2082,0.1862,0.021958,SIGNAL_REVERSAL,42,39,10.2522,3.635612
WIN,2025-12-01T11:53:44.522521+00:00,2025-11-29T14:29:59.999000+00:00,ETHUSDT,LONG,2992.05428571,2993.76000000,100.00,0.03342185,1,0.0570,0.0350,0.022011,SIGNAL_REVERSAL,43,39,10.2872,3.659623
LOSS,2025-12-01T11:53:44.565736+00:00,2025-11-29T15:44:59.999000+00:00,ETHUSDT,SHORT,2995.93564169,2999.15000000,270.00,0.09012210,3,-0.2897,-0.3491,0.059458,SIGNAL_REVERSAL,43,40,9.9380,3.724481
LOSS,2025-12-01T11:53:44.623839+00:00,2025-11-29T17:29:59.999000+00:00,ETHUSDT,LONG,2995.71250000,2993.00000000,100.00,0.03338104,1,-0.0905,-0.1125,0.021982,SIGNAL_REVERSAL,43,41,9.8255,3.748463
WIN,2025-12-01T11:53:44.656062+00:00,2025-11-29T17:59:59.999000+00:00,ETHUSDT,SHORT,2997.34035714,2968.63000000,100.00,0.03336291,1,0.9579,0.9361,0.021808,SIGNAL_REVERSAL,44,41,10.7616,3.772271
LOSS,2025-12-01T11:53:44.682540+00:00,2025-11-29T18:59:59.999000+00:00,ETHUSDT,SHORT,2979.81076741,2993.51000000,270.00,0.09060978,3,-1.2413,-1.3009,0.059648,SIGNAL_REVERSAL,44,42,9.4606,3.837320
LOSS,2025-12-01T11:53:44.719800+00:00,2025-11-29T19:59:59.999000+00:00,ETHUSDT,LONG,2987.06464286,2987.49000000,100.00,0.03347768,1,0.0142,-0.0078,0.022003,SIGNAL_REVERSAL,44,43,9.4529,3.861322
WIN,2025-12-01T11:53:44.750454+00:00,2025-11-29T21:44:59.999000+00:00,ETHUSDT,SHORT,2993.74964286,2991.91000000,100.00,0.03340293,1,0.0614,0.0395,0.021988,SIGNAL_REVERSAL,45,43,9.4923,3.885310
LOSS,2025-12-01T11:53:44.783449+00:00,2025-11-29T22:29:59.999000+00:00,ETHUSDT,LONG,2987.02535714,2983.95000000,100.00,0.03347812,1,-0.1030,-0.1249,0.021979,SIGNAL_REVERSAL,45,44,9.3674,3.909289
LOSS,2025-12-01T11:53:44.816010+00:00,2025-11-29T23:44:59.999000+00:00,ETHUSDT,SHORT,2990.81616160,2990.28000000,290.00,0.09696350,3,0.0520,-0.0118,0.063790,SIGNAL_REVERSAL,45,45,9.3556,3.978879
