order_id,symbol,side,price,quantity,notional_usd,placed_at,grid_level,atr_multiplier,status,filled_at,fill_price,fill_candle_time
8d7fbc33-357e-4e93-afbd-a28aab0f5549,BTCUSDT,BID,90482.97142857,0.00099466,90.00,2025-11-29T12:14:59.999000+00:00,2,1.00,PENDING,,,
8dcb516a-6a38-4922-bd4a-669a950afba0,BTCUSDT,BID,90420.20714286,0.00088476,80.00,2025-11-29T12:14:59.999000+00:00,3,1.50,PENDING,,,
ee03308c-183b-46f9-8264-682603721407,BTCUSDT,BID,90545.73571429,0.00110441,100.00,2025-11-29T12:14:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:21.716684+00:00,90545.73571429,2025-11-29T12:29:59.999000+00:00
1063376a-995e-47d5-b1b0-8dcee29c901b,BTCUSDT,BID,90444.29285714,0.00110565,100.00,2025-11-29T12:29:59.999000+00:00,1,0.50,PENDING,,,
17c01c30-cf80-4afe-8c9a-2e39b5d8b36c,BTCUSDT,ASK,90644.38928571,0.00110321,100.00,2025-11-29T12:44:59.999000+00:00,1,0.50,PENDING,,,
502fee88-b338-4a59-bf47-c2c8520ff842,BTCUSDT,ASK,90706.27857143,0.00099221,90.00,2025-11-29T12:44:59.999000+00:00,2,1.00,PENDING,,,
225d1364-76cb-4636-bbab-2e83dfcada9a,BTCUSDT,ASK,90768.16785714,0.00088137,80.00,2025-11-29T12:44:59.999000+00:00,3,1.50,PENDING,,,
17c01c30-cf80-4afe-8c9a-2e39b5d8b36c,BTCUSDT,ASK,90644.38928571,0.00110321,100.00,2025-11-29T12:44:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:21.749156+00:00,90644.38928571,2025-11-29T12:59:59.999000+00:00
502fee88-b338-4a59-bf47-c2c8520ff842,BTCUSDT,ASK,90706.27857143,0.00099221,90.00,2025-11-29T12:44:59.999000+00:00,2,1.00,FILLED,2025-12-01T11:52:21.756350+00:00,90706.27857143,2025-11-29T13:29:59.999000+00:00
a4a4915b-1127-4c4d-b7b4-bb2748e8273c,BTCUSDT,ASK,90861.16428571,0.00099052,90.00,2025-11-29T13:29:59.999000+00:00,2,1.00,PENDING,,,
04000ef9-f04e-4345-be41-030f603ddf72,BTCUSDT,BID,90630.64285714,0.00110338,100.00,2025-11-29T13:44:59.999000+00:00,1,0.50,PENDING,,,
3204e484-b9c6-4b8c-8ef1-11ceba1086ce,BTCUSDT,BID,90563.58571429,0.00099378,90.00,2025-11-29T13:44:59.999000+00:00,2,1.00,PENDING,,,
41c005bd-40d0-4452-8564-ea076fbe0221,BTCUSDT,BID,90496.52857143,0.00088401,80.00,2025-11-29T13:44:59.999000+00:00,3,1.50,PENDING,,,
04000ef9-f04e-4345-be41-030f603ddf72,BTCUSDT,BID,90630.64285714,0.00110338,100.00,2025-11-29T13:44:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:21.787513+00:00,90630.64285714,2025-11-29T14:29:59.999000+00:00
1573afb2-0615-41f9-a0cb-2a4eddeba23e,BTCUSDT,BID,90564.26071429,0.00110419,100.00,2025-11-29T14:29:59.999000+00:00,1,0.50,PENDING,,,
fd09c77d-9aec-4679-bbcf-af8d9488fc88,BTCUSDT,ASK,90685.55714286,0.00110271,100.00,2025-11-29T14:44:59.999000+00:00,1,0.50,PENDING,,,
11d96e0e-8c1f-4f51-920b-a1d4e17645db,BTCUSDT,ASK,90744.51428571,0.00099180,90.00,2025-11-29T14:44:59.999000+00:00,2,1.00,PENDING,,,
59c4c1f3-3a4d-49a7-8346-0d8d383653d8,BTCUSDT,ASK,90803.47142857,0.00088102,80.00,2025-11-29T14:44:59.999000+00:00,3,1.50,PENDING,,,
fd09c77d-9aec-4679-bbcf-af8d9488fc88,BTCUSDT,ASK,90685.55714286,0.00110271,100.00,2025-11-29T14:44:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:21.821485+00:00,90685.55714286,2025-11-29T15:14:59.999000+00:00
7fa50a97-5e67-402c-913b-acd221ee1871,BTCUSDT,ASK,90772.21071429,0.00110166,100.00,2025-11-29T15:14:59.999000+00:00,1,0.50,PENDING,,,
67fbbc8f-970d-4524-a99a-77a4b0245f0f,BTCUSDT,BID,90767.90000000,0.00110171,100.00,2025-11-29T15:29:59.999000+00:00,1,0.50,PENDING,,,
a0928819-a16b-4a89-b4a2-3fdba9e8d101,BTCUSDT,BID,90700.70000000,0.00099227,90.00,2025-11-29T15:29:59.999000+00:00,2,1.00,PENDING,,,
4894b39d-633f-4a1a-aad6-c053d94eaa2d,BTCUSDT,BID,90633.50000000,0.00088268,80.00,2025-11-29T15:29:59.999000+00:00,3,1.50,PENDING,,,
67fbbc8f-970d-4524-a99a-77a4b0245f0f,BTCUSDT,BID,90767.90000000,0.00110171,100.00,2025-11-29T15:29:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:21.855475+00:00,90767.90000000,2025-11-29T15:29:59.999000+00:00
4691dbba-04c7-4afd-83c7-1666168928a5,BTCUSDT,BID,90895.03928571,0.00110017,100.00,2025-11-29T16:14:59.999000+00:00,1,0.50,PENDING,,,
ffbf13b0-31a8-43ad-a7f8-df6579962270,BTCUSDT,BID,90825.87857143,0.00099091,90.00,2025-11-29T16:14:59.999000+00:00,2,1.00,PENDING,,,
cca1d633-3390-47ce-be73-d260e9d427b7,BTCUSDT,BID,90756.71785714,0.00088148,80.00,2025-11-29T16:14:59.999000+00:00,3,1.50,PENDING,,,
4691dbba-04c7-4afd-83c7-1666168928a5,BTCUSDT,BID,90895.03928571,0.00110017,100.00,2025-11-29T16:14:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:21.885888+00:00,90895.03928571,2025-11-29T16:29:59.999000+00:00
383383e7-6990-46db-ae3e-30609bc0161d,BTCUSDT,BID,90792.34285714,0.00110141,100.00,2025-11-29T16:29:59.999000+00:00,1,0.50,PENDING,,,
ffbf13b0-31a8-43ad-a7f8-df6579962270,BTCUSDT,BID,90825.87857143,0.00099091,90.00,2025-11-29T16:14:59.999000+00:00,2,1.00,FILLED,2025-12-01T11:52:21.885906+00:00,90825.87857143,2025-11-29T16:29:59.999000+00:00
6063c81a-b39c-414c-a96b-a1c69dc345ab,BTCUSDT,BID,90716.18571429,0.00099211,90.00,2025-11-29T16:29:59.999000+00:00,2,1.00,PENDING,,,
cca1d633-3390-47ce-be73-d260e9d427b7,BTCUSDT,BID,90756.71785714,0.00088148,80.00,2025-11-29T16:14:59.999000+00:00,3,1.50,FILLED,2025-12-01T11:52:21.915232+00:00,90756.71785714,2025-11-29T17:14:59.999000+00:00
c398f0a1-4890-4dee-a53a-9b36e9e6177c,BTCUSDT,BID,90427.86071429,0.00088468,80.00,2025-11-29T17:14:59.999000+00:00,3,1.50,PENDING,,,
383383e7-6990-46db-ae3e-30609bc0161d,BTCUSDT,BID,90792.34285714,0.00110141,100.00,2025-11-29T16:29:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:21.915250+00:00,90792.34285714,2025-11-29T17:14:59.999000+00:00
64cd89c1-d0f8-4b9e-82b6-56c9b67522f6,BTCUSDT,BID,90587.55357143,0.00110390,100.00,2025-11-29T17:14:59.999000+00:00,1,0.50,PENDING,,,
6063c81a-b39c-414c-a96b-a1c69dc345ab,BTCUSDT,BID,90716.18571429,0.00099211,90.00,2025-11-29T16:29:59.999000+00:00,2,1.00,FILLED,2025-12-01T11:52:21.915262+00:00,90716.18571429,2025-11-29T17:14:59.999000+00:00
28f8c56b-8a76-4941-a954-be348fdeeb4f,BTCUSDT,BID,90507.70714286,0.00099439,90.00,2025-11-29T17:14:59.999000+00:00,2,1.00,PENDING,,,
044c3a4e-5da0-41e9-aab9-1b087fe776c0,BTCUSDT,ASK,90754.55000000,0.00110187,100.00,2025-11-29T17:29:59.999000+00:00,1,0.50,PENDING,,,
f4b99ddc-1418-45b6-ace1-db543b2940b2,BTCUSDT,ASK,90839.00000000,0.00099076,90.00,2025-11-29T17:29:59.999000+00:00,2,1.00,PENDING,,,
fd329b40-8031-44c5-8413-5fd5531d6fde,BTCUSDT,ASK,90923.45000000,0.00087986,80.00,2025-11-29T17:29:59.999000+00:00,3,1.50,PENDING,,,
6f59eae6-59dd-452d-a988-9558db3654e4,BTCUSDT,ASK,90435.16785714,0.00110576,100.00,2025-11-29T18:14:59.999000+00:00,1,0.50,PENDING,,,
bb2db2cc-3e4f-4e2d-a47f-9d60b9dc84ec,BTCUSDT,ASK,90541.43571429,0.00099402,90.00,2025-11-29T18:14:59.999000+00:00,2,1.00,PENDING,,,
2c507236-a7d2-4309-8493-6a46cfac0afe,BTCUSDT,ASK,90647.70357143,0.00088254,80.00,2025-11-29T18:14:59.999000+00:00,3,1.50,PENDING,,,
6f59eae6-59dd-452d-a988-9558db3654e4,BTCUSDT,ASK,90435.16785714,0.00110576,100.00,2025-11-29T18:14:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:21.996904+00:00,90435.16785714,2025-11-29T18:14:59.999000+00:00
bb2db2cc-3e4f-4e2d-a47f-9d60b9dc84ec,BTCUSDT,ASK,90541.43571429,0.00099402,90.00,2025-11-29T18:14:59.999000+00:00,2,1.00,FILLED,2025-12-01T11:52:22.005141+00:00,90541.43571429,2025-11-29T18:44:59.999000+00:00
faa64269-2ec7-4d41-b3af-cade8e59205d,BTCUSDT,ASK,90791.20714286,0.00099129,90.00,2025-11-29T18:44:59.999000+00:00,2,1.00,PENDING,,,
a5a38f38-a99e-4996-b066-ce8df27c527c,BTCUSDT,BID,90533.98928571,0.00110456,100.00,2025-11-29T18:59:59.999000+00:00,1,0.50,PENDING,,,
33e06b66-66a6-4a6c-b8e7-dd106ef1ff2e,BTCUSDT,BID,90415.07857143,0.00099541,90.00,2025-11-29T18:59:59.999000+00:00,2,1.00,PENDING,,,
652e53bb-5e37-44cf-8d8f-7a3dfe1eb559,BTCUSDT,BID,90296.16785714,0.00088597,80.00,2025-11-29T18:59:59.999000+00:00,3,1.50,PENDING,,,
a5a38f38-a99e-4996-b066-ce8df27c527c,BTCUSDT,BID,90533.98928571,0.00110456,100.00,2025-11-29T18:59:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:22.036364+00:00,90533.98928571,2025-11-29T18:59:59.999000+00:00
08b86319-e0b8-4551-80bd-3bac6b2106fb,BTCUSDT,ASK,90717.85357143,0.00110232,100.00,2025-11-29T19:59:59.999000+00:00,1,0.50,PENDING,,,
6e32d540-7602-46d3-a6df-065182ca1ed4,BTCUSDT,ASK,90832.80714286,0.00099083,90.00,2025-11-29T19:59:59.999000+00:00,2,1.00,PENDING,,,
1d6b254f-11f7-44a0-b4a9-10a7e8d1d820,BTCUSDT,ASK,90947.76071429,0.00087963,80.00,2025-11-29T19:59:59.999000+00:00,3,1.50,PENDING,,,
08b86319-e0b8-4551-80bd-3bac6b2106fb,BTCUSDT,ASK,90717.85357143,0.00110232,100.00,2025-11-29T19:59:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:22.062398+00:00,90717.85357143,2025-11-29T20:44:59.999000+00:00
b26cc226-f924-4d51-bfb3-61807bd47e3e,BTCUSDT,ASK,90894.34642857,0.00110018,100.00,2025-11-29T20:44:59.999000+00:00,1,0.50,PENDING,,,
ad327d04-b864-431b-ba34-751a7a1c18a7,BTCUSDT,BID,90799.31785714,0.00110133,100.00,2025-11-29T20:59:59.999000+00:00,1,0.50,PENDING,,,
19653bdd-9472-4e77-ac66-3c25f8d09dde,BTCUSDT,BID,90676.93571429,0.00099253,90.00,2025-11-29T20:59:59.999000+00:00,2,1.00,PENDING,,,
876d93d8-cc0e-404d-b854-868dad63834c,BTCUSDT,BID,90554.55357143,0.00088345,80.00,2025-11-29T20:59:59.999000+00:00,3,1.50,PENDING,,,
ad327d04-b864-431b-ba34-751a7a1c18a7,BTCUSDT,BID,90799.31785714,0.00110133,100.00,2025-11-29T20:59:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:22.094084+00:00,90799.31785714,2025-11-29T20:59:59.999000+00:00
8b68647f-c414-4506-9906-815fb3c1f202,BTCUSDT,ASK,90788.34285714,0.00110146,100.00,2025-11-29T22:29:59.999000+00:00,1,0.50,PENDING,,,
58940c11-dfc7-46b0-84dd-9716a4482a3c,BTCUSDT,ASK,90882.68571429,0.00099029,90.00,2025-11-29T22:29:59.999000+00:00,2,1.00,PENDING,,,
d10cc370-299d-45a1-8ea1-61bb5fa4d3d8,BTCUSDT,ASK,90977.02857143,0.00087934,80.00,2025-11-29T22:29:59.999000+00:00,3,1.50,PENDING,,,
8b68647f-c414-4506-9906-815fb3c1f202,BTCUSDT,ASK,90788.34285714,0.00110146,100.00,2025-11-29T22:29:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:22.121565+00:00,90788.34285714,2025-11-29T22:44:59.999000+00:00
099a9816-6a90-46b0-ac72-139e9235a196,BTCUSDT,ASK,90948.01785714,0.00109953,100.00,2025-11-29T22:44:59.999000+00:00,1,0.50,PENDING,,,
58940c11-dfc7-46b0-84dd-9716a4482a3c,BTCUSDT,ASK,90882.68571429,0.00099029,90.00,2025-11-29T22:29:59.999000+00:00,2,1.00,FILLED,2025-12-01T11:52:22.135516+00:00,90882.68571429,2025-11-29T22:59:59.999000+00:00
cf6494bb-6036-4906-8c87-c614cce34892,BTCUSDT,ASK,90909.82142857,0.00098999,90.00,2025-11-29T22:59:59.999000+00:00,2,1.00,PENDING,,,
595de9d4-e482-4107-bcec-5165b601ccaa,BTCUSDT,BID,90721.71428571,0.00110227,100.00,2025-11-29T23:44:59.999000+00:00,1,0.50,PENDING,,,
c6e7ef79-5858-4645-8ccb-18c0135f27ef,BTCUSDT,BID,90630.62857143,0.00099304,90.00,2025-11-29T23:44:59.999000+00:00,2,1.00,PENDING,,,
8edd7eca-9c5e-4580-a7a6-6847736023ef,BTCUSDT,BID,90539.54285714,0.00088359,80.00,2025-11-29T23:44:59.999000+00:00,3,1.50,PENDING,,,
595de9d4-e482-4107-bcec-5165b601ccaa,BTCUSDT,BID,90721.71428571,0.00110227,100.00,2025-11-29T23:44:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:22.169638+00:00,90721.71428571,2025-11-29T23:59:59.999000+00:00
d86fcd39-519e-4c47-b260-778c00b72a4c,BTCUSDT,BID,90679.60357143,0.00110278,100.00,2025-11-29T23:59:59.999000+00:00,1,0.50,PENDING,,,
f2e9b865-ed37-47b6-8af6-4905263c297d,BTCUSDT,BID,90894.08214286,0.00110018,100.00,2025-11-30T01:14:59.999000+00:00,1,0.50,PENDING,,,
64eebdf3-d1c6-4f0e-9031-6c6e649405da,BTCUSDT,BID,90821.96428571,0.00099095,90.00,2025-11-30T01:14:59.999000+00:00,2,1.00,PENDING,,,
00feca29-4a56-4d2a-a5dd-6faa974011dc,BTCUSDT,BID,90749.84642857,0.00088154,80.00,2025-11-30T01:14:59.999000+00:00,3,1.50,PENDING,,,
f2e9b865-ed37-47b6-8af6-4905263c297d,BTCUSDT,BID,90894.08214286,0.00110018,100.00,2025-11-30T01:14:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:22.206256+00:00,90894.08214286,2025-11-30T01:14:59.999000+00:00
64eebdf3-d1c6-4f0e-9031-6c6e649405da,BTCUSDT,BID,90821.96428571,0.00099095,90.00,2025-11-30T01:14:59.999000+00:00,2,1.00,FILLED,2025-12-01T11:52:22.214604+00:00,90821.96428571,2025-11-30T02:44:59.999000+00:00
35530c6a-f699-49ed-a664-1a4f1e0cd945,BTCUSDT,BID,90690.86428571,0.00099238,90.00,2025-11-30T02:44:59.999000+00:00,2,1.00,PENDING,,,
740462b0-8230-45c9-a0dc-336a855f80d2,BTCUSDT,ASK,90802.83571429,0.00110129,100.00,2025-11-30T02:59:59.999000+00:00,1,0.50,PENDING,,,
131ac49e-0232-420e-9d4f-273c814322d9,BTCUSDT,ASK,90860.47142857,0.00099053,90.00,2025-11-30T02:59:59.999000+00:00,2,1.00,PENDING,,,
d3aa3979-e76e-43d6-97d7-991788156904,BTCUSDT,ASK,90918.10714286,0.00087991,80.00,2025-11-30T02:59:59.999000+00:00,3,1.50,PENDING,,,
740462b0-8230-45c9-a0dc-336a855f80d2,BTCUSDT,ASK,90802.83571429,0.00110129,100.00,2025-11-30T02:59:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:22.249502+00:00,90802.83571429,2025-11-30T02:59:59.999000+00:00
0e545479-b406-4899-b5d2-e621b472b4e1,BTCUSDT,ASK,90716.46428571,0.00110234,100.00,2025-11-30T03:29:59.999000+00:00,1,0.50,PENDING,,,
c6b00fd1-8ce2-4581-ada1-63e9bb06f5b1,BTCUSDT,ASK,90785.12857143,0.00099135,90.00,2025-11-30T03:29:59.999000+00:00,2,1.00,PENDING,,,
55835b2f-8ba8-42fd-8fe3-1e6ee8729a52,BTCUSDT,ASK,90853.79285714,0.00088054,80.00,2025-11-30T03:29:59.999000+00:00,3,1.50,PENDING,,,
0e545479-b406-4899-b5d2-e621b472b4e1,BTCUSDT,ASK,90716.46428571,0.00110234,100.00,2025-11-30T03:29:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:22.277042+00:00,90716.46428571,2025-11-30T03:44:59.999000+00:00
92dd6ae3-d265-428e-8b85-9ee61a0dcebc,BTCUSDT,ASK,90933.15000000,0.00109971,100.00,2025-11-30T03:44:59.999000+00:00,1,0.50,PENDING,,,
c6b00fd1-8ce2-4581-ada1-63e9bb06f5b1,BTCUSDT,ASK,90785.12857143,0.00099135,90.00,2025-11-30T03:29:59.999000+00:00,2,1.00,FILLED,2025-12-01T11:52:22.277062+00:00,90785.12857143,2025-11-30T03:44:59.999000+00:00
7a28c1e0-8846-46da-895d-eb242f230527,BTCUSDT,ASK,91004.60000000,0.00098896,90.00,2025-11-30T03:44:59.999000+00:00,2,1.00,PENDING,,,
55835b2f-8ba8-42fd-8fe3-1e6ee8729a52,BTCUSDT,ASK,90853.79285714,0.00088054,80.00,2025-11-30T03:29:59.999000+00:00,3,1.50,FILLED,2025-12-01T11:52:22.277085+00:00,90853.79285714,2025-11-30T03:44:59.999000+00:00
3b6720e9-1526-4183-a9b9-e602b1864347,BTCUSDT,ASK,91076.05000000,0.00087839,80.00,2025-11-30T03:44:59.999000+00:00,3,1.50,PENDING,,,
2a10eee5-2814-4df8-9adb-454a4a6ef66d,BTCUSDT,BID,90803.05357143,0.00110128,100.00,2025-11-30T03:59:59.999000+00:00,1,0.50,PENDING,,,
739a746b-905f-440f-8fb0-ed948149c201,BTCUSDT,BID,90733.10714286,0.00099192,90.00,2025-11-30T03:59:59.999000+00:00,2,1.00,PENDING,,,
40a2a8b9-c5ab-4702-b6b4-d84f2befca5d,BTCUSDT,BID,90663.16071429,0.00088239,80.00,2025-11-30T03:59:59.999000+00:00,3,1.50,PENDING,,,
2a10eee5-2814-4df8-9adb-454a4a6ef66d,BTCUSDT,BID,90803.05357143,0.00110128,100.00,2025-11-30T03:59:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:22.337213+00:00,90803.05357143,2025-11-30T04:44:59.999000+00:00
a112507c-c7df-4959-b66a-da933044434b,BTCUSDT,BID,90736.04642857,0.00110210,100.00,2025-11-30T04:44:59.999000+00:00,1,0.50,PENDING,,,
517ad9d7-a637-4738-bc22-727bd94fc56b,BTCUSDT,ASK,90873.43928571,0.00110043,100.00,2025-11-30T04:59:59.999000+00:00,1,0.50,PENDING,,,
f1862a6a-e863-450f-b626-0dda705dc376,BTCUSDT,ASK,90938.67857143,0.00098968,90.00,2025-11-30T04:59:59.999000+00:00,2,1.00,PENDING,,,
6e05ed42-9aec-4ad5-9118-d54690698479,BTCUSDT,ASK,91003.91785714,0.00087908,80.00,2025-11-30T04:59:59.999000+00:00,3,1.50,PENDING,,,
8debcd99-beb7-4d7e-a855-8cb7cc2d2728,BTCUSDT,BID,90819.96428571,0.00110108,100.00,2025-11-30T06:44:59.999000+00:00,1,0.50,PENDING,,,
b65b717c-35c6-4f56-82bc-7c67fed1756e,BTCUSDT,BID,90756.22857143,0.00099167,90.00,2025-11-30T06:44:59.999000+00:00,2,1.00,PENDING,,,
0b867288-e058-47b8-a874-930c63606b7e,BTCUSDT,BID,90692.49285714,0.00088210,80.00,2025-11-30T06:44:59.999000+00:00,3,1.50,PENDING,,,
8debcd99-beb7-4d7e-a855-8cb7cc2d2728,BTCUSDT,BID,90819.96428571,0.00110108,100.00,2025-11-30T06:44:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:22.395921+00:00,90819.96428571,2025-11-30T07:14:59.999000+00:00
80a6dbd0-8414-4396-bf36-ceed91c16756,BTCUSDT,BID,90890.64642857,0.00110022,100.00,2025-11-30T08:14:59.999000+00:00,1,0.50,PENDING,,,
68d1cedf-e959-46d6-9d7e-231352030ac6,BTCUSDT,BID,90837.09285714,0.00099078,90.00,2025-11-30T08:14:59.999000+00:00,2,1.00,PENDING,,,
1f0910ed-db10-4495-b78d-d7e6cb7973d2,BTCUSDT,BID,90783.53928571,0.00088122,80.00,2025-11-30T08:14:59.999000+00:00,3,1.50,PENDING,,,
80a6dbd0-8414-4396-bf36-ceed91c16756,BTCUSDT,BID,90890.64642857,0.00110022,100.00,2025-11-30T08:14:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:22.420051+00:00,90890.64642857,2025-11-30T08:14:59.999000+00:00
87fd5543-3e79-4e66-92d1-fdd34462d9c4,BTCUSDT,BID,91055.62857143,0.00109823,100.00,2025-11-30T08:59:59.999000+00:00,1,0.50,PENDING,,,
3282c7af-310c-42c2-809b-8297f2882d5e,BTCUSDT,BID,90978.75714286,0.00098924,90.00,2025-11-30T08:59:59.999000+00:00,2,1.00,PENDING,,,
fec04789-e82e-4985-8df9-536c1a13b18f,BTCUSDT,BID,90901.88571429,0.00088007,80.00,2025-11-30T08:59:59.999000+00:00,3,1.50,PENDING,,,
05712101-08ef-4a2a-bf11-e1ac9e05277a,BTCUSDT,BID,91262.33571429,0.00109574,100.00,2025-11-30T09:29:59.999000+00:00,1,0.50,PENDING,,,
861419c8-7c92-4444-aab1-a762376b1aa4,BTCUSDT,BID,91164.17142857,0.00098723,90.00,2025-11-30T09:29:59.999000+00:00,2,1.00,PENDING,,,
62febe5a-0d8a-4118-afe3-5b00ecd31d9f,BTCUSDT,BID,91066.00714286,0.00087848,80.00,2025-11-30T09:29:59.999000+00:00,3,1.50,PENDING,,,
05712101-08ef-4a2a-bf11-e1ac9e05277a,BTCUSDT,BID,91262.33571429,0.00109574,100.00,2025-11-30T09:29:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:22.461552+00:00,91262.33571429,2025-11-30T09:59:59.999000+00:00
7f35cfdb-3c74-4a12-bffc-363d2f88d31d,BTCUSDT,BID,91258.30714286,0.00109579,100.00,2025-11-30T09:59:59.999000+00:00,1,0.50,PENDING,,,
7f35cfdb-3c74-4a12-bffc-363d2f88d31d,BTCUSDT,BID,91258.30714286,0.00109579,100.00,2025-11-30T09:59:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:22.473733+00:00,91258.30714286,2025-11-30T10:14:59.999000+00:00
c07b9a98-f3b0-43a7-82ae-d432fdca8fdd,BTCUSDT,BID,91110.10714286,0.00109757,100.00,2025-11-30T10:14:59.999000+00:00,1,0.50,PENDING,,,
861419c8-7c92-4444-aab1-a762376b1aa4,BTCUSDT,BID,91164.17142857,0.00098723,90.00,2025-11-30T09:29:59.999000+00:00,2,1.00,FILLED,2025-12-01T11:52:22.486610+00:00,91164.17142857,2025-11-30T10:44:59.999000+00:00
fffb8a51-854f-4035-a364-a2cb66821b8d,BTCUSDT,BID,90950.56428571,0.00098955,90.00,2025-11-30T10:44:59.999000+00:00,2,1.00,PENDING,,,
1b55e6f3-1ef0-4e79-b658-d7bc3696c85c,BTCUSDT,ASK,91294.75000000,0.00109535,100.00,2025-11-30T10:59:59.999000+00:00,1,0.50,PENDING,,,
9497fbd8-143b-4eee-93a8-9581aa5565a5,BTCUSDT,ASK,91404.10000000,0.00098464,90.00,2025-11-30T10:59:59.999000+00:00,2,1.00,PENDING,,,
24b7d143-7783-49b7-b4a5-4cd4b0677853,BTCUSDT,ASK,91513.45000000,0.00087419,80.00,2025-11-30T10:59:59.999000+00:00,3,1.50,PENDING,,,
1b55e6f3-1ef0-4e79-b658-d7bc3696c85c,BTCUSDT,ASK,91294.75000000,0.00109535,100.00,2025-11-30T10:59:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:22.516857+00:00,91294.75000000,2025-11-30T11:14:59.999000+00:00
4f8357cd-eefb-43f7-b6dd-2d6ad9dcc255,BTCUSDT,ASK,91391.88928571,0.00109419,100.00,2025-11-30T11:14:59.999000+00:00,1,0.50,PENDING,,,
761790ac-054f-4376-8afd-c3f2eb38e02d,BTCUSDT,ASK,91106.02857143,0.00109762,100.00,2025-11-30T11:59:59.999000+00:00,1,0.50,PENDING,,,
f43f7669-7314-43c9-bbd4-9511afc61cb3,BTCUSDT,ASK,91211.15714286,0.00098672,90.00,2025-11-30T11:59:59.999000+00:00,2,1.00,PENDING,,,
74feb884-b465-4027-b1c6-1d41177fb166,BTCUSDT,ASK,91316.28571429,0.00087608,80.00,2025-11-30T11:59:59.999000+00:00,3,1.50,PENDING,,,
761790ac-054f-4376-8afd-c3f2eb38e02d,BTCUSDT,ASK,91106.02857143,0.00109762,100.00,2025-11-30T11:59:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:22.546989+00:00,91106.02857143,2025-11-30T11:59:59.999000+00:00
f43f7669-7314-43c9-bbd4-9511afc61cb3,BTCUSDT,ASK,91211.15714286,0.00098672,90.00,2025-11-30T11:59:59.999000+00:00,2,1.00,FILLED,2025-12-01T11:52:22.554191+00:00,91211.15714286,2025-11-30T12:14:59.999000+00:00
452d9a12-e643-4ef4-86e6-a75d4fabe0b0,BTCUSDT,ASK,91405.68571429,0.00098462,90.00,2025-11-30T12:14:59.999000+00:00,2,1.00,PENDING,,,
b3672d82-5a80-4c93-aad8-18be885a1632,BTCUSDT,BID,91116.67142857,0.00109749,100.00,2025-11-30T12:29:59.999000+00:00,1,0.50,PENDING,,,
bccdc2f5-609f-4386-856c-2def5abf6185,BTCUSDT,BID,91014.84285714,0.00098885,90.00,2025-11-30T12:29:59.999000+00:00,2,1.00,PENDING,,,
a9121fea-4901-4752-909e-956dd7e66306,BTCUSDT,BID,90913.01428571,0.00087996,80.00,2025-11-30T12:29:59.999000+00:00,3,1.50,PENDING,,,
6897a56d-9aff-455b-8e15-1c2feb4da636,BTCUSDT,BID,91343.95357143,0.00109476,100.00,2025-11-30T12:59:59.999000+00:00,1,0.50,PENDING,,,
05f703cf-89db-4836-aea2-8bb8253aacfb,BTCUSDT,BID,91255.50714286,0.00098624,90.00,2025-11-30T12:59:59.999000+00:00,2,1.00,PENDING,,,
648c3114-9746-4cd2-bea0-87ab90065c32,BTCUSDT,BID,91167.06071429,0.00087751,80.00,2025-11-30T12:59:59.999000+00:00,3,1.50,PENDING,,,
cf78189c-b524-48c1-8c65-ed994b9e7f88,BTCUSDT,BID,91548.91785714,0.00109231,100.00,2025-11-30T13:44:59.999000+00:00,1,0.50,PENDING,,,
0d10d583-b562-4b8f-b128-e8a6e43a0f8c,BTCUSDT,BID,91447.93571429,0.00098417,90.00,2025-11-30T13:44:59.999000+00:00,2,1.00,PENDING,,,
c242cad5-9706-4e70-ab35-2ac0e6a1db5a,BTCUSDT,BID,91346.95357143,0.00087578,80.00,2025-11-30T13:44:59.999000+00:00,3,1.50,PENDING,,,
cf78189c-b524-48c1-8c65-ed994b9e7f88,BTCUSDT,BID,91548.91785714,0.00109231,100.00,2025-11-30T13:44:59.999000+00:00,1,0.50,FILLED,2025-12-01T11:52:22.620304+00:00,91548.91785714,2025-11-30T14:29:59.999000+00:00
